run_id,geometry,family,n_atoms,device_profile,replicate,omega_mhz,delta_initial_mhz,delta_target_mhz,delta_over_omega,sweep_ns,hold_ns,fall_ns,sweep_rate_mhz_per_us,blockade_ratio,baseline,jensen_shannon_bits,total_variation,hellinger,support_jaccard,candidate_mass_on_reference_support,reference_mass_on_candidate_support,quantum_samples,quantum_unique_basins,quantum_shannon_entropy_nats,quantum_normalized_entropy,quantum_collision_probability_p_q1,quantum_effective_basin_count,quantum_top_basin_mass,quantum_best_energy_mhz,quantum_mean_energy_mhz,quantum_energy_std_mhz,quantum_mean_replica_overlap,quantum_mean_pairwise_hamming,quantum_negative_overlap_mass,quantum_low_energy_threshold_mhz,quantum_low_energy_mass,quantum_unique_low_energy_basins,quantum_reference_minima,quantum_reference_basin_coverage,baseline_samples,baseline_unique_basins,baseline_shannon_entropy_nats,baseline_normalized_entropy,baseline_collision_probability_p_q1,baseline_effective_basin_count,baseline_top_basin_mass,baseline_best_energy_mhz,baseline_mean_energy_mhz,baseline_energy_std_mhz,baseline_mean_replica_overlap,baseline_mean_pairwise_hamming,baseline_negative_overlap_mass,baseline_low_energy_threshold_mhz,baseline_low_energy_mass,baseline_unique_low_energy_basins,baseline_reference_minima,baseline_reference_basin_coverage
g00_p005_r00,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,0,2.0,-6.0,3.0,1.5,200,300,300,45.0,1.104500186288899,uniform_random,0.029547131057181,0.15799999999999997,0.14598894072304883,0.9375,0.996,1.0,500.0,16,2.12600078356862,0.7667926968451246,0.160744,6.221072015129647,0.252,-16.665190359757165,-15.286896667406083,1.235126433513761,0.3031093333333334,4.181343999999999,0.18881599999999998,-16.415190359757165,0.244,1,16,1.0,500.0,15,2.2144367925088835,0.8177236860703617,0.140264,7.129413106713056,0.224,-16.665190359757165,-15.128507927212594,1.1689086042069148,0.255644,4.4661360000000005,0.236592,-16.415190359757165,0.186,1,16,0.9375
g00_p005_r00,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,0,2.0,-6.0,3.0,1.5,200,300,300,45.0,1.104500186288899,simulated_annealing,0.2238694205777493,0.46,0.4266665719180653,0.5625,0.874,1.0,500.0,16,2.12600078356862,0.7667926968451246,0.160744,6.221072015129647,0.252,-16.665190359757165,-15.286896667406083,1.235126433513761,0.3031093333333334,4.181343999999999,0.18881599999999998,-16.415190359757165,0.244,1,16,1.0,500.0,9,0.9794842745788928,0.44578250429292005,0.528144,1.8934230058468904,0.7,-16.665190359757165,-16.3247320820265,0.6396831571834852,0.724024,1.655856,0.03804,-16.415190359757165,0.7,1,16,0.5625
g00_p005_r00,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,0,2.0,-6.0,3.0,1.5,200,300,300,45.0,1.104500186288899,parallel_tempering,0.5419507964964132,0.7520000000000001,0.6890409656398041,0.1875,0.544,1.0,500.0,16,2.12600078356862,0.7667926968451246,0.160744,6.221072015129647,0.252,-16.665190359757165,-15.286896667406083,1.235126433513761,0.3031093333333334,4.181343999999999,0.18881599999999998,-16.415190359757165,0.244,1,16,1.0,500.0,3,0.02885042170563743,0.026260785541197536,0.992024,1.008040128061418,0.996,-16.665190359757165,-16.66175394477434,0.05556178701040127,0.996008,0.023951999999999973,0.0,-16.415190359757165,0.996,1,16,0.1875
g00_p005_r01,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,1,2.0,-6.0,3.0,1.5,200,300,300,45.0,1.104500186288899,uniform_random,0.03469542927740882,0.154,0.15783201992683915,0.9375,1.0,0.998,500.0,15,2.0627920008476983,0.7617259089244787,0.17607200000000003,5.679494752146848,0.286,-16.665190359757165,-15.375390802098135,1.15608185723276,0.33668000000000003,3.9799199999999995,0.162032,-16.415190359757165,0.234,1,16,0.9375,500.0,16,2.1901745706787534,0.7899384979498381,0.14504,6.894649751792609,0.22,-16.665190359757165,-15.178682928932872,1.1858425833712498,0.28252000000000005,4.304879999999999,0.210296,-16.415190359757165,0.202,1,16,1.0
g00_p005_r01,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,1,2.0,-6.0,3.0,1.5,200,300,300,45.0,1.104500186288899,simulated_annealing,0.206749302864001,0.43400000000000005,0.4106290746834826,0.5333333333333333,0.868,1.0,500.0,15,2.0627920008476983,0.7617259089244787,0.17607200000000003,5.679494752146848,0.286,-16.665190359757165,-15.375390802098135,1.15608185723276,0.33668000000000003,3.9799199999999995,0.162032,-16.415190359757165,0.234,1,16,0.9375,500.0,8,1.0386432418141838,0.49948181807271985,0.4919840000000001,2.032586425574815,0.668,-16.665190359757165,-16.30993333836576,0.6160018895365702,0.7034013333333333,1.779592,0.036703999999999994,-16.415190359757165,0.668,1,16,0.5
g00_p005_r01,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,1,2.0,-6.0,3.0,1.5,200,300,300,45.0,1.104500186288899,parallel_tempering,0.5593696707381087,0.764,0.7020199364624092,0.13333333333333333,0.52,1.0,500.0,15,2.0627920008476983,0.7617259089244787,0.17607200000000003,5.679494752146848,0.286,-16.665190359757165,-15.375390802098135,1.15608185723276,0.33668000000000003,3.9799199999999995,0.162032,-16.415190359757165,0.234,1,16,0.9375,500.0,2,0.014427214862176116,0.020814071335501033,0.996008,1.0040079999357434,0.998,-16.665190359757165,-16.663855145921282,0.029826417783202545,0.998004,0.011975999999999987,0.0,-16.415190359757165,0.998,1,16,0.125
g00_p006_r00,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,0,2.0,-6.0,3.0,1.5,900,0,300,10.0,1.104500186288899,uniform_random,0.2830678477395328,0.52,0.47861401952820726,0.5333333333333333,1.0,0.872,500.0,8,0.9511824860794889,0.4574220852157714,0.469464,2.130088782100438,0.598,-16.665190359757165,-16.307741566209256,0.5507034628445169,0.7183906666666667,1.6896559999999996,0.004560000000000001,-16.415190359757165,0.598,1,16,0.5,500.0,15,2.2144367925088835,0.8177236860703617,0.140264,7.129413106713056,0.224,-16.665190359757165,-15.128507927212594,1.1689086042069148,0.255644,4.4661360000000005,0.236592,-16.415190359757165,0.186,1,16,0.9375
g00_p006_r00,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,0,2.0,-6.0,3.0,1.5,900,0,300,10.0,1.104500186288899,simulated_annealing,0.0392221620321575,0.16400000000000003,0.17075557432186714,0.7,0.998,0.996,500.0,8,0.9511824860794889,0.4574220852157714,0.469464,2.130088782100438,0.598,-16.665190359757165,-16.307741566209256,0.5507034628445169,0.7183906666666667,1.6896559999999996,0.004560000000000001,-16.415190359757165,0.598,1,16,0.5,500.0,9,0.9794842745788928,0.44578250429292005,0.528144,1.8934230058468904,0.7,-16.665190359757165,-16.3247320820265,0.6396831571834852,0.724024,1.655856,0.03804,-16.415190359757165,0.7,1,16,0.5625
g00_p006_r00,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,0,2.0,-6.0,3.0,1.5,900,0,300,10.0,1.104500186288899,parallel_tempering,0.22626025861507829,0.398,0.44449565217022896,0.375,0.942,1.0,500.0,8,0.9511824860794889,0.4574220852157714,0.469464,2.130088782100438,0.598,-16.665190359757165,-16.307741566209256,0.5507034628445169,0.7183906666666667,1.6896559999999996,0.004560000000000001,-16.415190359757165,0.598,1,16,0.5,500.0,3,0.02885042170563743,0.026260785541197536,0.992024,1.008040128061418,0.996,-16.665190359757165,-16.66175394477434,0.05556178701040127,0.996008,0.023951999999999973,0.0,-16.415190359757165,0.996,1,16,0.1875
g00_p006_r01,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,1,2.0,-6.0,3.0,1.5,900,0,300,10.0,1.104500186288899,uniform_random,0.2519669090497299,0.4999999999999999,0.44667429262958774,0.5625,0.9999999999999999,0.898,500.0,9,0.9972714508302483,0.4538777970703746,0.4524639999999999,2.210120584179073,0.574,-16.665190359757165,-16.292223872096958,0.5432401533842742,0.7027053333333333,1.7837680000000002,0.009544000000000002,-16.415190359757165,0.574,1,16,0.5625,500.0,16,2.1901745706787534,0.7899384979498381,0.14504,6.894649751792609,0.22,-16.665190359757165,-15.178682928932872,1.1858425833712498,0.28252000000000005,4.304879999999999,0.210296,-16.415190359757165,0.202,1,16,1.0
g00_p006_r01,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,1,2.0,-6.0,3.0,1.5,900,0,300,10.0,1.104500186288899,simulated_annealing,0.028317709549259322,0.15000000000000002,0.14419750209107618,0.7,0.9959999999999999,0.998,500.0,9,0.9972714508302483,0.4538777970703746,0.4524639999999999,2.210120584179073,0.574,-16.665190359757165,-16.292223872096958,0.5432401533842742,0.7027053333333333,1.7837680000000002,0.009544000000000002,-16.415190359757165,0.574,1,16,0.5625,500.0,8,1.0386432418141838,0.49948181807271985,0.4919840000000001,2.032586425574815,0.668,-16.665190359757165,-16.30993333836576,0.6160018895365702,0.7034013333333333,1.779592,0.036703999999999994,-16.415190359757165,0.668,1,16,0.5
g00_p006_r01,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,1,2.0,-6.0,3.0,1.5,900,0,300,10.0,1.104500186288899,parallel_tempering,0.24687261355097176,0.42400000000000004,0.46556236763579095,0.2222222222222222,0.9219999999999999,1.0,500.0,9,0.9972714508302483,0.4538777970703746,0.4524639999999999,2.210120584179073,0.574,-16.665190359757165,-16.292223872096958,0.5432401533842742,0.7027053333333333,1.7837680000000002,0.009544000000000002,-16.415190359757165,0.574,1,16,0.5625,500.0,2,0.014427214862176116,0.020814071335501033,0.996008,1.0040079999357434,0.998,-16.665190359757165,-16.663855145921282,0.029826417783202545,0.998004,0.011975999999999987,0.0,-16.415190359757165,0.998,1,16,0.125
g00_p007_r00,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,0,2.0,-6.0,3.0,1.5,900,300,300,10.0,1.104500186288899,uniform_random,0.09910437664548633,0.29400000000000004,0.26821975795548364,0.8666666666666667,1.0,0.99,500.0,13,1.6817649278575006,0.6556717866437329,0.260496,3.838830538664701,0.426,-16.665190359757165,-15.856376301448627,0.9222496541338387,0.5016013333333333,2.990392,0.072976,-16.415190359757165,0.426,1,16,0.8125,500.0,15,2.2144367925088835,0.8177236860703617,0.140264,7.129413106713056,0.224,-16.665190359757165,-15.128507927212594,1.1689086042069148,0.255644,4.4661360000000005,0.236592,-16.415190359757165,0.186,1,16,0.9375
g00_p007_r00,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,0,2.0,-6.0,3.0,1.5,900,300,300,10.0,1.104500186288899,simulated_annealing,0.08498713692651644,0.27399999999999997,0.2547313518312519,0.6923076923076923,0.97,1.0,500.0,13,1.6817649278575006,0.6556717866437329,0.260496,3.838830538664701,0.426,-16.665190359757165,-15.856376301448627,0.9222496541338387,0.5016013333333333,2.990392,0.072976,-16.415190359757165,0.426,1,16,0.8125,500.0,9,0.9794842745788928,0.44578250429292005,0.528144,1.8934230058468904,0.7,-16.665190359757165,-16.3247320820265,0.6396831571834852,0.724024,1.655856,0.03804,-16.415190359757165,0.7,1,16,0.5625
g00_p007_r00,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,0,2.0,-6.0,3.0,1.5,900,300,300,10.0,1.104500186288899,parallel_tempering,0.35840955771866384,0.5700000000000001,0.5597864707161571,0.23076923076923078,0.748,1.0,500.0,13,1.6817649278575006,0.6556717866437329,0.260496,3.838830538664701,0.426,-16.665190359757165,-15.856376301448627,0.9222496541338387,0.5016013333333333,2.990392,0.072976,-16.415190359757165,0.426,1,16,0.8125,500.0,3,0.02885042170563743,0.026260785541197536,0.992024,1.008040128061418,0.996,-16.665190359757165,-16.66175394477434,0.05556178701040127,0.996008,0.023951999999999973,0.0,-16.415190359757165,0.996,1,16,0.1875
g00_p007_r01,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,1,2.0,-6.0,3.0,1.5,900,300,300,10.0,1.104500186288899,uniform_random,0.08604031191005043,0.284,0.25051897705133036,0.8125,1.0,0.988,500.0,13,1.68756432184595,0.6579328035997125,0.2554639999999999,3.9144458710424965,0.414,-16.665190359757165,-15.840619723026604,0.9537086181614769,0.4740013333333333,3.1559920000000004,0.10939200000000002,-16.415190359757165,0.414,1,16,0.8125,500.0,16,2.1901745706787534,0.7899384979498381,0.14504,6.894649751792609,0.22,-16.665190359757165,-15.178682928932872,1.1858425833712498,0.28252000000000005,4.304879999999999,0.210296,-16.415190359757165,0.202,1,16,1.0
g00_p007_r01,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,1,2.0,-6.0,3.0,1.5,900,300,300,10.0,1.104500186288899,simulated_annealing,0.07189511914608107,0.254,0.23869432634376384,0.6153846153846154,0.956,1.0,500.0,13,1.68756432184595,0.6579328035997125,0.2554639999999999,3.9144458710424965,0.414,-16.665190359757165,-15.840619723026604,0.9537086181614769,0.4740013333333333,3.1559920000000004,0.10939200000000002,-16.415190359757165,0.414,1,16,0.8125,500.0,8,1.0386432418141838,0.49948181807271985,0.4919840000000001,2.032586425574815,0.668,-16.665190359757165,-16.30993333836576,0.6160018895365702,0.7034013333333333,1.779592,0.036703999999999994,-16.415190359757165,0.668,1,16,0.5
g00_p007_r01,jittered_kagome_n12_seed19,bond_disordered_kagome,12,ruby_proxy,1,2.0,-6.0,3.0,1.5,900,300,300,10.0,1.104500186288899,parallel_tempering,0.37545726532725204,0.5840000000000002,0.5792148752283082,0.15384615384615385,0.6499999999999999,1.0,500.0,13,1.68756432184595,0.6579328035997125,0.2554639999999999,3.9144458710424965,0.414,-16.665190359757165,-15.840619723026604,0.9537086181614769,0.4740013333333333,3.1559920000000004,0.10939200000000002,-16.415190359757165,0.414,1,16,0.8125,500.0,2,0.014427214862176116,0.020814071335501033,0.996008,1.0040079999357434,0.998,-16.665190359757165,-16.663855145921282,0.029826417783202545,0.998004,0.011975999999999987,0.0,-16.415190359757165,0.998,1,16,0.125
